CustID,GENDER,MARITAL_STATUS,BIRTH_DATE,CUSTOMER_SINCE,CUSTOMER_AGE,MoB,CUST_DELETED_DATE,attrition,Time2Event
10591,M     ,M             ,7/1/1949,10/30/1986,32.5,14.0752394,,0,731
10874,F     ,S             ,8/1/1949,1/25/2012,32.5,1.465116279,3/1/2013,1,59
10780,M     ,M             ,8/1/1949,2/2/2006,32.5,4.451436389,,0,731
11637,M     ,P             ,10/1/1949,12/31/1984,32.5,14.98905609,,0,731
10559,M     ,F             ,12/1/1949,2/13/2012,32.5,1.439124487,4/2/2013,1,91
11120,M     ,S             ,12/1/1949,6/28/1994,32.5,10.24760602,,0,731
11657,F     ,M             ,12/1/1949,8/21/2002,32.5,6.176470588,,0,731
10340,M     ,M             ,1/1/1950,10/13/2000,32.5,7.102599179,,0,731
10450,M     ,M             ,1/1/1950,10/31/1990,32.5,12.0752394,,0,731
11299,M     ,S             ,1/1/1950,7/21/1998,32.5,8.21751026,,0,731
11430,M     ,M             ,1/1/1950,4/9/1998,32.5,8.358413133,,0,731
11560,M     ,S             ,1/1/1950,8/17/2001,32.5,6.68125855,,0,731
11609,M     ,M             ,1/1/1950,8/21/2000,32.5,7.175102599,,0,731
11943,F     ,M             ,2/1/1950,5/9/2006,32,4.320109439,,0,731
10711,F     ,M             ,3/1/1950,2/5/2007,32,3.948016416,,0,731
10315,M     ,M             ,4/1/1950,2/20/1992,32,11.42270862,,0,731
10387,M     ,M             ,4/1/1950,12/12/2000,32,7.020519836,,0,731
10574,F     ,P             ,4/1/1950,3/16/1999,32,7.891928865,,0,731
11543,M     ,M             ,4/1/1950,12/27/2000,32,7,,0,731
11856,F     ,F             ,4/1/1950,6/12/2008,32,3.273597811,,0,731
11487,M     ,M             ,6/1/1950,9/6/1996,32,9.151846785,4/4/2014,1,458
10131,M     ,M             ,7/1/1950,6/18/2012,32,1.266757866,8/2/2013,1,213
11264,F     ,M             ,8/1/1950,1/31/2011,32,1.95622435,5/2/2014,1,486
10889,M     ,S             ,8/1/1950,4/1/1980,32,17.3625171,,0,731
11044,F     ,M             ,8/1/1950,6/1/1984,32,15.28043776,,0,731
11068,M     ,S             ,8/1/1950,10/27/1999,32,7.584131327,,0,731
11956,M     ,M             ,8/1/1950,12/4/2008,32,3.034199726,,0,731
10730,M     ,M             ,9/1/1950,2/7/1995,32,9.941176471,5/3/2013,1,122
11610,F     ,M             ,9/1/1950,9/20/2004,32,5.135430917,,0,731
10038,F     ,M             ,10/1/1950,12/31/1971,32,21.48563611,,0,731
10516,F     ,M             ,10/1/1950,9/3/1996,32,9.155950752,,0,731
10797,M     ,U             ,10/1/1950,11/22/2011,32,1.552667579,,0,731
11348,F     ,P             ,10/1/1950,12/22/1977,32,18.49931601,,0,731
11536,F     ,F             ,10/1/1950,10/8/1996,32,9.108071135,,0,731
10511,M     ,D             ,11/1/1950,7/22/1997,32,8.715458276,,0,731
11055,M     ,M             ,11/1/1950,10/9/1995,32,9.607387141,,0,731
11664,M     ,M             ,11/1/1950,9/19/2002,32,6.136798906,,0,731
10608,F     ,M             ,1/1/1951,12/14/2004,31.5,5.019151847,,0,731
10738,F     ,M             ,1/1/1951,12/15/1987,32,13.5129959,,0,731
10438,F     ,M             ,2/1/1951,5/21/2000,31.5,7.300957592,,0,731
10290,F     ,M             ,4/1/1951,1/1/1965,31.5,24.98084815,,0,731
10973,F     ,M             ,4/1/1951,5/19/1993,31.5,10.80164159,,0,731
11649,M     ,U             ,5/1/1951,6/8/2012,31.5,1.280437756,8/2/2013,1,213
10612,M     ,D             ,5/1/1951,3/5/1986,31.5,14.40218878,,0,731
10941,F     ,M             ,5/1/1951,11/22/2012,31.5,1.051983584,1/2/2015,1,731
11481,F     ,S             ,5/1/1951,5/24/1997,31.5,8.796169631,,0,731
11494,F     ,F             ,6/1/1951,2/10/2012,31.5,1.443228454,6/2/2014,1,517
11272,F     ,M             ,6/1/1951,9/17/2001,31.5,6.638850889,,0,731
11751,M     ,D             ,6/1/1951,10/2/1992,31.5,11.11491108,,0,731
10756,M     ,M             ,7/1/1951,1/1/1985,31.5,14.9876881,,0,731
11752,M     ,M             ,8/1/1951,12/18/2012,31.5,1.016415869,1/4/2013,1,3
11491,M     ,U             ,8/1/1951,3/26/2012,31.5,1.381668947,3/3/2014,1,426
10049,F     ,M             ,8/1/1951,8/21/2001,31.5,6.675786594,,0,731
11760,F     ,M             ,8/1/1951,5/5/1987,31.5,13.81942544,,0,731
10681,M     ,P             ,9/1/1951,8/17/2001,31.5,6.68125855,,0,731
10705,M     ,S             ,9/1/1951,4/8/2009,31.5,2.863201094,,0,731
11212,M     ,M             ,10/1/1951,12/31/1984,31.5,14.98905609,,0,731
11257,M     ,M             ,10/1/1951,8/1/1995,31.5,9.701778386,,0,731
10330,M     ,P             ,11/1/1951,9/28/2005,31.5,4.625170999,,0,731
11713,M     ,M             ,11/1/1951,12/31/1980,31.5,16.9876881,,0,731
10440,F     ,U             ,12/1/1951,6/6/2011,31.5,1.783857729,4/4/2014,1,458
10657,F     ,S             ,12/1/1951,9/30/2003,31.5,5.622435021,,0,731
11052,F     ,M             ,12/1/1951,2/15/1983,31.5,15.92612859,,0,731
11512,M     ,M             ,12/1/1951,7/5/1993,31.5,10.7373461,,0,731
11048,M     ,D             ,1/1/1952,12/2/2010,31.5,2.038303694,,0,731
11939,F     ,M             ,1/1/1952,5/23/1995,31,9.79753762,,0,731
10731,M     ,F             ,2/1/1952,3/23/2012,31,1.385772914,5/3/2013,1,122
10083,M     ,S             ,2/1/1952,5/6/2005,31,4.823529412,4/4/2014,1,458
10248,F     ,D             ,2/1/1952,9/27/2000,31,7.124487004,,0,731
10637,M     ,D             ,2/1/1952,9/22/1995,31,9.630642955,,0,731
11081,M     ,S             ,3/1/1952,10/7/2002,31,6.112175103,,0,731
11224,M     ,M             ,4/1/1952,7/3/2012,31,1.24623803,9/2/2013,1,244
11739,F     ,D             ,4/1/1952,9/25/1995,31,9.626538988,,0,731
11555,M     ,M             ,5/1/1952,3/17/2008,31,3.392612859,,0,731
10751,M     ,M             ,6/1/1952,4/19/1985,31,14.83994528,,0,731
11038,F     ,M             ,7/1/1952,11/27/2012,31,1.045143639,1/4/2013,1,3
11500,M     ,M             ,7/1/1952,7/27/2009,31,2.712722298,6/3/2013,1,153
10518,M     ,S             ,7/1/1952,12/4/2012,31,1.035567715,2/3/2014,1,398
11376,M     ,M             ,7/1/1952,6/25/1999,31,7.75376197,,0,731
11525,F     ,W             ,7/1/1952,3/16/1989,31,12.8878249,,0,731
11572,F     ,M             ,7/1/1952,12/22/2006,31,4.009575923,,0,731
11623,F     ,M             ,8/1/1952,6/11/1997,31,8.771545828,,0,731
10468,F     ,M             ,10/1/1952,12/12/2012,31,1.024623803,7/1/2013,1,181
10002,F     ,M             ,10/1/1952,7/9/2002,31,6.235294118,,0,731
10220,M     ,M             ,10/1/1952,8/27/2012,31,1.170998632,,0,731
11076,M     ,M             ,10/1/1952,10/22/2010,31,2.094391245,,0,731
11275,F     ,M             ,10/1/1952,11/28/1990,31,12.0369357,,0,731
10959,M     ,              ,1/1/1953,12/31/1981,31,16.48837209,8/2/2013,1,213
11817,M     ,M             ,1/1/1953,8/2/1983,31,15.69630643,8/2/2013,1,213
10950,F     ,M             ,1/1/1953,2/21/2007,30.5,3.926128591,4/4/2014,1,458
10932,M     ,M             ,1/1/1953,4/19/2002,30.5,6.346101231,,0,731
10977,F     ,M             ,1/1/1953,3/25/1986,31,14.374829,,0,731
10589,M     ,M             ,2/1/1953,11/8/2002,30.5,6.068399453,,0,731
10741,F     ,S             ,3/1/1953,6/30/1988,30.5,13.24213406,,0,731
11848,M     ,M             ,3/1/1953,3/31/1953,30.5,30.85499316,,0,731
10209,F     ,W             ,4/1/1953,8/28/1987,30.5,13.6621067,,0,731
10519,F     ,M             ,4/1/1953,8/7/1995,30.5,9.693570451,,0,731
11504,M     ,M             ,4/1/1953,6/18/2008,30.5,3.265389877,,0,731
11710,M     ,D             ,4/1/1953,7/27/2007,30.5,3.712722298,,0,731
10079,M     ,M             ,5/1/1953,7/31/2009,30.5,2.707250342,6/3/2013,1,153
11821,F     ,U             ,5/1/1953,3/12/2008,30.5,3.399452804,3/3/2014,1,426
10091,M     ,M             ,5/1/1953,2/2/1990,30.5,12.44596443,,0,731
11530,M     ,D             ,5/1/1953,5/11/2006,30.5,4.317373461,,0,731
10276,M     ,M             ,6/1/1953,11/1/2007,30.5,3.58002736,,0,731
10292,F     ,S             ,6/1/1953,9/22/1989,30.5,12.62790698,,0,731
10553,M     ,F             ,6/1/1953,12/4/1995,30.5,9.530779754,,0,731
11113,F     ,S             ,6/1/1953,7/25/1986,30.5,14.20793434,,0,731
11203,M     ,S             ,6/1/1953,6/15/1973,30.5,20.75786594,,0,731
10480,F     ,M             ,7/1/1953,6/19/2012,30.5,1.265389877,8/2/2013,1,213
11066,M     ,M             ,7/1/1953,6/1/1987,30.5,13.78248974,,0,731
11585,F     ,M             ,8/1/1953,5/2/2008,30.5,3.329685363,7/1/2013,1,181
10747,M     ,M             ,8/1/1953,8/28/2001,30.5,6.66621067,4/4/2014,1,458
10046,F     ,D             ,8/1/1953,11/22/2002,30.5,6.049247606,,0,731
10242,M     ,P             ,8/1/1953,5/8/1991,30.5,11.81668947,,0,731
10532,F     ,M             ,8/1/1953,12/30/1991,30.5,11.49384405,,0,731
10598,M     ,M             ,8/1/1953,12/18/2008,30.5,3.01504788,,0,731
10045,M     ,M             ,9/1/1953,1/1/1982,30.5,16.4870041,,0,731
11681,F     ,M             ,9/1/1953,9/18/2007,30.5,3.640218878,,0,731
10180,M     ,M             ,10/1/1953,5/25/1994,30.5,10.29411765,,0,731
10594,F     ,D             ,10/1/1953,4/5/1984,30.5,15.35841313,,0,731
11587,M     ,M             ,10/1/1953,8/20/1990,30.5,12.17373461,,0,731
11865,M     ,M             ,12/1/1953,2/28/1997,30.5,8.9124487,,0,731
10389,M     ,M             ,1/1/1954,1/24/2012,30.5,1.466484268,3/1/2013,1,59
11447,F     ,S             ,1/1/1954,6/26/2009,30.5,2.755129959,,0,731
10782,F     ,M             ,2/1/1954,8/6/2001,30,6.69630643,,0,731
11175,M     ,M             ,2/1/1954,1/17/2002,30,6.471956224,,0,731
11893,F     ,M             ,2/1/1954,12/23/1987,30,13.50205198,,0,731
11478,F     ,S             ,3/1/1954,11/19/2012,30,1.056087551,,0,731
10448,M     ,M             ,4/1/1954,1/23/2012,30,1.467852257,3/1/2013,1,59
11869,M     ,S             ,4/1/1954,1/16/2000,30,7.473324213,4/2/2013,1,91
10163,M     ,U             ,5/1/1954,12/19/2011,30,1.515731874,3/3/2014,1,426
11618,M     ,M             ,5/1/1954,8/4/2004,30,5.199726402,,0,731
10679,F     ,U             ,6/1/1954,5/18/2010,30,2.309165527,4/4/2014,1,458
11501,M     ,M             ,7/1/1954,3/17/2006,30,4.392612859,,0,731
11626,M     ,U             ,7/1/1954,10/22/2012,30,1.094391245,,0,731
11854,M     ,M             ,8/1/1954,8/27/1998,30,8.166894665,,0,731
11948,M     ,U             ,8/1/1954,11/22/2011,30,1.552667579,,0,731
11208,F     ,S             ,9/1/1954,1/30/1991,30,11.95075239,2/1/2013,1,31
11566,M     ,M             ,10/1/1954,6/25/1996,30,9.251709986,,0,731
10759,F     ,M             ,12/1/1954,3/14/1994,30,10.39261286,,0,731
10509,M     ,S             ,1/1/1955,4/14/2012,29.5,1.355677155,6/3/2013,1,153
11462,M     ,M             ,1/1/1955,9/20/2007,29.5,3.6374829,,0,731
11715,M     ,F             ,1/1/1955,4/1/1986,29.5,14.36525308,,0,731
10194,M     ,M             ,2/1/1955,1/1/1966,29.5,24.48153215,,0,731
10785,M     ,U             ,2/1/1955,11/22/2011,29.5,1.552667579,,0,731
10764,M     ,S             ,3/1/1955,9/22/2006,29.5,4.134062927,,0,731
11080,F     ,M             ,5/1/1955,11/25/2011,29.5,1.548563611,,0,731
11759,F     ,M             ,5/1/1955,3/9/2012,29.5,1.404924761,,0,731
11917,F     ,D             ,5/1/1955,10/8/1986,29.5,14.10533516,,0,731
11613,M     ,M             ,6/1/1955,6/9/1999,29.5,7.775649795,1/3/2014,1,367
11104,F     ,M             ,6/1/1955,4/14/1997,29.5,8.850889193,,0,731
10212,M     ,M             ,7/1/1955,9/8/2000,29.5,7.150478796,,0,731
10748,F     ,M             ,7/1/1955,12/28/1987,29.5,13.49521204,,0,731
11522,M     ,M             ,7/1/1955,1/15/1973,29.5,20.96443228,,0,731
11883,M     ,M             ,8/1/1955,9/23/1998,29.5,8.12995896,,0,731
11278,F     ,S             ,10/1/1955,8/14/2012,29.5,1.18878249,3/1/2013,1,59
10300,M     ,M             ,10/1/1955,6/24/1997,29.5,8.75376197,,0,731
11346,M     ,M             ,10/1/1955,8/12/1997,29.5,8.686730506,,0,731
11459,M     ,U             ,10/1/1955,2/6/2009,29.5,2.946648427,,0,731
11808,M     ,M             ,10/1/1955,3/1/2011,29.5,1.916552668,,0,731
11833,F     ,M             ,11/1/1955,5/11/2005,29.5,4.816689466,9/1/2014,1,608
10548,M     ,M             ,11/1/1955,9/12/1995,29.5,9.644322845,,0,731
10607,F     ,S             ,11/1/1955,2/7/2003,29.5,5.943912449,,0,731
11239,F     ,D             ,11/1/1955,3/9/2005,29.5,4.902872777,,0,731
10271,M     ,M             ,12/1/1955,3/1/2011,29.5,1.916552668,9/1/2014,1,608
10027,F     ,M             ,12/1/1955,9/24/1992,29.5,11.12585499,,0,731
10108,M     ,M             ,12/1/1955,11/21/2003,29.5,5.55129959,,0,731
10279,M     ,M             ,12/1/1955,6/23/1998,29.5,8.255813953,,0,731
10547,M     ,M             ,12/1/1955,12/1/1955,29.5,29.52120383,,0,731
10687,M     ,P             ,12/1/1955,7/1/1988,29.5,13.24076607,,0,731
11748,F     ,M             ,12/1/1955,1/1/1980,29.5,17.4870041,,0,731
10408,F     ,M             ,1/1/1956,1/28/2011,29,1.960328317,3/3/2014,1,426
10690,F     ,F             ,1/1/1956,7/16/1999,29.5,7.7250342,,0,731
10827,M     ,M             ,1/1/1956,1/7/2011,29,1.989056088,,0,731
10223,F     ,M             ,2/1/1956,2/2/2012,29,1.454172367,4/2/2013,1,91
11507,M     ,M             ,2/1/1956,9/20/2012,29,1.138166895,11/1/2013,1,304
10115,F     ,M             ,2/1/1956,4/23/1987,29,13.83584131,,0,731
10812,M     ,M             ,2/1/1956,5/20/1998,29,8.302325581,,0,731
11002,F     ,P             ,2/1/1956,10/15/1996,29,9.098495212,,0,731
11382,F     ,M             ,2/1/1956,2/9/2012,29,1.444596443,,0,731
11368,F     ,U             ,3/1/1956,11/23/2011,29,1.55129959,,0,731
11625,F     ,S             ,3/1/1956,6/24/2009,29,2.757865937,,0,731
11677,M     ,M             ,4/1/1956,11/3/2009,29,2.577291382,1/4/2013,1,3
11570,F     ,M             ,4/1/1956,12/3/2004,29,5.034199726,4/4/2014,1,458
10010,M     ,P             ,4/1/1956,3/7/2002,29,6.404924761,,0,731
10040,M     ,M             ,4/1/1956,5/31/2011,29,1.792065663,,0,731
10417,M     ,S             ,4/1/1956,4/21/1986,29,14.3378933,,0,731
10533,M     ,M             ,5/1/1956,10/29/1991,29,11.57865937,,0,731
11428,F     ,M             ,5/1/1956,3/23/1998,29,8.381668947,,0,731
10709,M     ,M             ,6/1/1956,9/4/2006,29,4.158686731,,0,731
11514,F     ,M             ,6/1/1956,7/5/2009,29,2.742818057,,0,731
11526,F     ,P             ,6/1/1956,7/29/1988,29,13.20246238,,0,731
11827,M     ,M             ,7/1/1956,12/3/2010,29,2.036935705,4/4/2014,1,458
10153,F     ,S             ,7/1/1956,4/18/2000,29,7.346101231,,0,731
10615,M     ,P             ,7/1/1956,4/3/2008,29,3.369357045,,0,731
11016,M     ,D             ,7/1/1956,3/20/1989,29,12.88235294,,0,731
11904,F     ,M             ,7/1/1956,4/29/1996,29,9.329685363,,0,731
10888,M     ,M             ,8/1/1956,1/1/1981,29,16.98632011,,0,731
10924,F     ,W             ,8/1/1956,1/22/1999,29,7.964432285,,0,731
11726,M     ,M             ,8/1/1956,5/16/1997,29,8.807113543,,0,731
11254,M     ,M             ,9/1/1956,7/21/2011,29,1.722298222,10/4/2013,1,276
10425,M     ,M             ,9/1/1956,3/9/2001,29,6.901504788,,0,731
10571,F     ,M             ,10/1/1956,5/10/2005,29,4.818057456,5/3/2013,1,122
11424,M     ,M             ,12/1/1956,6/1/1985,29,14.78112175,,0,731
11823,M     ,M             ,12/1/1956,7/3/2009,29,2.745554036,,0,731
11093,F     ,D             ,1/1/1957,12/17/2008,28.5,3.016415869,4/4/2014,1,458
10156,F     ,M             ,1/1/1957,4/10/2010,28.5,2.361149111,,0,731
10710,F     ,M             ,1/1/1957,6/10/2003,28.5,5.775649795,,0,731
11103,M     ,S             ,1/1/1957,11/8/2007,29,3.570451436,,0,731
11605,M     ,M             ,2/1/1957,5/19/1978,28.5,18.29685363,,0,731
11620,F     ,M             ,2/1/1957,3/4/2005,28.5,4.909712722,,0,731
10487,F     ,P             ,3/1/1957,11/1/2011,28.5,1.581395349,,0,731
11678,F     ,U             ,3/1/1957,8/7/2012,28.5,1.198358413,,0,731
11190,M     ,M             ,4/1/1957,7/23/2008,28.5,3.21751026,5/3/2013,1,122
11033,F     ,S             ,4/1/1957,5/23/2005,28.5,4.800273598,,0,731
11553,M     ,U             ,4/1/1957,3/23/2012,28.5,1.385772914,,0,731
11676,F     ,M             ,4/1/1957,4/29/2004,28.5,5.332421341,,0,731
11847,M     ,S             ,5/1/1957,8/6/2000,28.5,7.195622435,,0,731
10318,M     ,S             ,6/1/1957,2/20/2002,28.5,6.425444596,,0,731
10353,M     ,M             ,6/1/1957,5/9/2002,28.5,6.31874145,,0,731
10498,F     ,M             ,7/1/1957,9/5/1984,28.5,15.14911081,4/4/2014,1,458
10767,M     ,M             ,8/1/1957,6/24/2009,28.5,2.757865937,10/4/2013,1,276
10772,M     ,D             ,8/1/1957,8/31/2007,28.5,3.664842681,,0,731
11926,F     ,S             ,8/1/1957,4/6/2004,28.5,5.363885089,,0,731
11792,M     ,M             ,9/1/1957,6/27/2012,28.5,1.254445964,2/1/2013,1,31
11307,M     ,M             ,9/1/1957,4/15/1985,28.5,14.84541724,,0,731
11935,M     ,M             ,9/1/1957,6/28/1990,28.5,12.24623803,,0,731
11326,F     ,M             ,10/1/1957,12/16/1994,28.5,10.01367989,9/2/2013,1,244
10795,M     ,M             ,10/1/1957,6/18/1998,28.5,8.262653899,,0,731
10422,F     ,D             ,11/1/1957,1/30/2012,28.5,1.458276334,3/1/2013,1,59
10234,F     ,M             ,11/1/1957,2/17/2003,28.5,5.930232558,,0,731
10284,M     ,M             ,11/1/1957,9/1/2006,28.5,4.162790698,,0,731
10453,M     ,S             ,11/1/1957,4/11/1991,28.5,11.85362517,,0,731
11245,M     ,F             ,11/1/1957,11/28/2001,28.5,6.540355677,,0,731
11703,F     ,M             ,11/1/1957,4/8/1998,28.5,8.359781122,,0,731
10928,F     ,M             ,12/1/1957,10/20/2004,28.5,5.094391245,12/1/2014,1,699
10660,F     ,F             ,12/1/1957,6/11/2004,28.5,5.273597811,,0,731
11460,F     ,M             ,12/1/1957,9/7/1990,28.5,12.14911081,,0,731
10149,M     ,M             ,1/1/1958,11/16/2011,28,1.560875513,1/3/2014,1,367
11866,F     ,W             ,1/1/1958,1/1/1966,28.5,24.48153215,,0,731
10246,F     ,M             ,2/1/1958,1/7/2010,28,2.488372093,,0,731
10650,M     ,D             ,2/1/1958,6/10/2008,28,3.276333789,,0,731
11627,M     ,F             ,2/1/1958,12/31/1981,28,16.48837209,,0,731
10126,M     ,M             ,3/1/1958,11/18/1991,28,11.55129959,,0,731
10258,F     ,S             ,3/1/1958,2/11/1988,28,13.43365253,,0,731
11575,F     ,D             ,3/1/1958,10/29/2012,28,1.084815321,,0,731
10464,M     ,M             ,4/1/1958,1/31/2012,28,1.456908345,3/1/2013,1,59
11799,M     ,S             ,4/1/1958,8/2/2011,28,1.705882353,2/3/2014,1,398
11937,M     ,F             ,4/1/1958,2/14/1995,28,9.931600547,,0,731
10026,F     ,M             ,6/1/1958,7/18/2012,28,1.225718194,9/2/2013,1,244
10750,M     ,M             ,6/1/1958,3/16/2012,28,1.395348837,,0,731
10093,F     ,U             ,7/1/1958,6/20/2011,28,1.764705882,8/2/2013,1,213
10022,F     ,P             ,7/1/1958,4/11/2007,28,3.859097127,,0,731
11860,F     ,M             ,8/1/1958,6/26/2000,28,7.251709986,,0,731
11085,F     ,D             ,9/1/1958,12/12/1995,28,9.519835841,,0,731
11186,F     ,M             ,9/1/1958,5/21/1985,28,14.79616963,,0,731
11381,F     ,S             ,10/1/1958,6/11/2012,28,1.276333789,5/3/2013,1,122
10472,M     ,M             ,10/1/1958,10/18/2011,28,1.600547196,5/2/2014,1,486
11679,M     ,W             ,10/1/1958,12/31/1985,28,14.48974008,,0,731
11855,F     ,M             ,10/1/1958,9/13/1999,28,7.644322845,,0,731
11240,M     ,M             ,11/1/1958,4/29/2006,28,4.33378933,11/3/2014,1,671
10523,F     ,U             ,11/1/1958,12/1/2011,28,1.540355677,,0,731
11882,M     ,P             ,11/1/1958,6/1/1990,28,12.28317373,,0,731
10268,F     ,M             ,12/1/1958,9/26/1985,28,14.62106703,,0,731
10700,M     ,M             ,1/1/1959,9/14/2011,27.5,1.647058824,1/4/2013,1,3
10837,M     ,P             ,1/1/1959,5/24/1989,27.5,12.79343365,,0,731
11194,M     ,S             ,1/1/1959,3/17/1998,28,8.389876881,,0,731
10460,M     ,S             ,2/1/1959,3/22/2012,27.5,1.387140903,5/3/2013,1,122
11556,F     ,M             ,2/1/1959,5/1/2012,27.5,1.332421341,6/3/2013,1,153
10098,M     ,S             ,2/1/1959,8/15/2006,27.5,4.186046512,3/3/2014,1,426
10096,F     ,P             ,2/1/1959,9/3/1996,27.5,9.155950752,,0,731
10735,F     ,P             ,3/1/1959,12/7/2000,27.5,7.027359781,,0,731
11283,M     ,M             ,3/1/1959,3/9/2000,27.5,7.400820793,,0,731
10986,M     ,M             ,4/1/1959,10/30/1985,27.5,14.5745554,5/3/2013,1,122
10053,M     ,S             ,4/1/1959,8/31/2011,27.5,1.66621067,,0,731
10241,F     ,M             ,4/1/1959,10/8/2003,27.5,5.611491108,,0,731
10489,F     ,D             ,4/1/1959,3/1/1977,27.5,18.90424077,,0,731
10949,F     ,S             ,5/1/1959,1/6/2010,27.5,2.489740082,,0,731
11211,F     ,D             ,5/1/1959,11/13/2007,27.5,3.563611491,,0,731
10469,M     ,M             ,6/1/1959,6/19/1997,27.5,8.760601915,,0,731
11233,F     ,M             ,6/1/1959,3/5/1993,27.5,10.90424077,,0,731
11384,F     ,S             ,6/1/1959,5/21/2000,27.5,7.300957592,,0,731
10099,M     ,M             ,7/1/1959,12/13/2012,27.5,1.023255814,1/4/2013,1,3
10421,M     ,M             ,7/1/1959,3/16/1994,27.5,10.38987688,,0,731
11558,M     ,M             ,7/1/1959,7/5/1990,27.5,12.23666211,,0,731
11183,M     ,M             ,8/1/1959,9/12/2003,27.5,5.647058824,12/1/2014,1,699
10807,M     ,S             ,8/1/1959,5/1/2000,27.5,7.328317373,,0,731
11670,F     ,M             ,9/1/1959,11/13/1990,27.5,12.05745554,,0,731
10933,F     ,M             ,11/1/1959,12/13/2012,27.5,1.023255814,1/4/2013,1,3
10586,M     ,M             ,11/1/1959,1/5/2011,27.5,1.991792066,5/2/2014,1,486
10558,M     ,M             ,11/1/1959,9/15/2003,27.5,5.642954856,,0,731
10757,F     ,M             ,11/1/1959,6/11/1998,27.5,8.272229822,,0,731
11106,F     ,M             ,12/1/1959,12/29/2011,27.5,1.502051984,2/1/2013,1,31
10715,F     ,F             ,12/1/1959,3/5/2004,27.5,5.407660739,,0,731
11315,F     ,M             ,12/1/1959,6/7/2000,27.5,7.277701778,,0,731
11059,M     ,M             ,1/1/1960,8/15/2011,27,1.688098495,2/1/2013,1,31
10302,F     ,M             ,1/1/1960,12/19/2012,27.5,1.01504788,8/2/2013,1,213
10277,F     ,M             ,1/1/1960,10/11/2000,27.5,7.105335157,,0,731
10374,M     ,M             ,1/1/1960,3/8/1994,27.5,10.40082079,,0,731
10787,F     ,M             ,1/1/1960,9/25/1995,27.5,9.626538988,,0,731
11235,F     ,M             ,1/1/1960,9/30/2011,27,1.625170999,,0,731
11477,F     ,M             ,1/1/1960,7/17/1989,27,12.71956224,,0,731
10394,M     ,P             ,2/1/1960,2/13/1989,27,12.93023256,,0,731
11095,M     ,S             ,2/1/1960,12/24/1997,27,8.503419973,,0,731
10204,F     ,P             ,3/1/1960,12/14/2012,27,1.021887825,6/3/2013,1,153
10815,F     ,M             ,3/1/1960,3/26/1960,27,27.36388509,,0,731
11401,F     ,U             ,3/1/1960,7/15/2009,27,2.729138167,,0,731
11894,F     ,M             ,3/1/1960,10/5/1994,27,10.1121751,,0,731
11886,M     ,S             ,4/1/1960,8/10/2012,27,1.194254446,10/4/2013,1,276
11393,F     ,M             ,4/1/1960,7/26/2004,27,5.212038304,1/3/2014,1,367
10495,M     ,M             ,4/1/1960,2/4/2011,27,1.950752394,,0,731
10643,F     ,M             ,4/1/1960,7/9/1986,27,14.22982216,,0,731
10668,M     ,S             ,4/1/1960,9/29/1999,27,7.622435021,,0,731
10885,M     ,U             ,5/1/1960,4/20/2007,27,3.846785226,1/4/2013,1,3
11803,F     ,D             ,5/1/1960,2/29/2012,27,1.417236662,4/2/2013,1,91
11378,F     ,U             ,6/1/1960,2/21/2012,27,1.428180575,,0,731
10095,M     ,S             ,9/1/1960,3/19/1999,27,7.887824897,,0,731
10147,F     ,D             ,9/1/1960,11/24/1994,27,10.04377565,,0,731
10191,M     ,D             ,9/1/1960,11/29/1984,27,15.03283174,,0,731
10995,M     ,M             ,9/1/1960,6/11/1987,27,13.76880985,,0,731
11835,F     ,M             ,9/1/1960,4/3/2001,27,6.867305062,,0,731
10881,F     ,S             ,10/1/1960,4/17/1986,27,14.34336525,,0,731
11159,F     ,M             ,10/1/1960,4/3/2012,27,1.370725034,,0,731
11742,M     ,M             ,11/1/1960,5/23/1997,27,8.79753762,10/4/2013,1,276
10044,F     ,M             ,11/1/1960,5/20/2011,27,1.807113543,,0,731
10213,M     ,F             ,11/1/1960,7/6/1990,27,12.23529412,,0,731
11298,M     ,S             ,12/1/1960,4/30/2012,27,1.33378933,6/3/2013,1,153
10301,M     ,M             ,12/1/1960,10/20/2011,27,1.597811218,1/3/2014,1,367
10665,F     ,M             ,12/1/1960,5/17/2006,27,4.309165527,4/4/2014,1,458
10181,F     ,M             ,12/1/1960,9/8/1983,27,15.64569083,,0,731
11347,M     ,F             ,12/1/1960,11/24/1988,27,13.04103967,,0,731
11132,F     ,P             ,1/1/1961,5/15/1990,26.5,12.30642955,,0,731
11450,M     ,M             ,1/1/1961,9/4/2002,26.5,6.157318741,,0,731
10396,F     ,U             ,2/1/1961,11/14/2010,26.5,2.062927497,3/3/2014,1,426
10707,F     ,M             ,2/1/1961,9/30/1994,26.5,10.11901505,,0,731
10966,F     ,M             ,2/1/1961,8/5/2008,26.5,3.199726402,,0,731
11916,M     ,M             ,4/1/1961,1/27/2012,26.5,1.462380301,3/1/2013,1,59
11774,F     ,S             ,4/1/1961,5/17/2012,26.5,1.310533516,7/4/2014,1,549
10811,F     ,M             ,4/1/1961,5/9/2002,26.5,6.31874145,,0,731
11030,F     ,S             ,4/1/1961,1/17/2008,26.5,3.474692202,,0,731
11314,M     ,M             ,4/1/1961,11/26/1986,26.5,14.03830369,,0,731
10133,F     ,M             ,5/1/1961,9/22/2006,26.5,4.134062927,,0,731
10266,M     ,M             ,5/1/1961,1/29/2004,26.5,5.456908345,,0,731
